,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
107,0.012679004669189453,0.004196197524826634,0.002149057388305664,3.7838583375246825e-05,5,0.001,linear,"{'C': 5, 'gamma': 0.001, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
108,0.010761165618896484,0.00022350210646002202,0.006204986572265625,9.834349941337546e-05,5,0.0001,rbf,"{'C': 5, 'gamma': 0.0001, 'kernel': 'rbf'}",0.9221450161881254,0.9077219242250465,0.8770172739012794,0.8756777529470116,0.9363503275384072,0.903782458959974,0.02416451360807894,151
109,0.009052658081054687,0.0005609515774455694,0.004320955276489258,0.0002513982817252325,5,0.0001,poly,"{'C': 5, 'gamma': 0.0001, 'kernel': 'poly'}",0.8945011792133661,0.8819518670030334,0.8806420081558488,0.8629231054792472,0.9138200838506896,0.886767648740437,0.016857753163566993,153
110,0.04295535087585449,0.0007784021919061609,0.010728406906127929,0.00017687949001375262,5,0.0001,sigmoid,"{'C': 5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.16312079041853397,0.2002293870268893,0.20229312063808577,0.26890268162648207,0.16809190251221573,0.20052757644444136,0.03776162511362365,247
111,0.012226104736328125,0.0037382888685193916,0.002120208740234375,5.936984545234681e-05,5,0.0001,linear,"{'C': 5, 'gamma': 0.0001, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
112,0.06353273391723632,0.001061693032296755,0.011609506607055665,0.0001861147045403925,7,4,rbf,"{'C': 7, 'gamma': 4, 'kernel': 'rbf'}",0.41900443419430766,0.40270030150355823,0.39734121967502106,0.4244066201771069,0.42180746372482464,0.41305200785496365,0.010908742342005496,179
113,0.045466375350952146,0.012543775158334554,0.002326202392578125,0.0001051375005098441,7,4,poly,"{'C': 7, 'gamma': 4, 'kernel': 'poly'}",0.970567407276268,0.9579828866258241,0.9662737701735382,0.9745062164796832,0.9872349128910092,0.9713130386892643,0.00966794300675679,82
114,0.020726537704467772,0.00046208383532507085,0.005821847915649414,0.00027740476974690795,7,4,sigmoid,"{'C': 7, 'gamma': 4, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
115,0.014055442810058594,0.002407970358856359,0.002166557312011719,4.365089340622139e-05,7,4,linear,"{'C': 7, 'gamma': 4, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
116,0.06632575988769532,0.0006028884080498698,0.012021398544311524,3.863605258140238e-05,7,2,rbf,"{'C': 7, 'gamma': 2, 'kernel': 'rbf'}",0.46344682867393205,0.480478477055771,0.48112304657392807,0.5369389514709526,0.5012485031778924,0.4926471613904952,0.025176525894477584,171
117,0.04527339935302734,0.013217311875654551,0.0023902416229248046,0.0001429690761375974,7,2,poly,"{'C': 7, 'gamma': 2, 'kernel': 'poly'}",0.970567407276268,0.9579828866258241,0.9662737701735382,0.9745062164796832,0.9872349128910092,0.9713130386892643,0.00966794300675679,82
118,0.02082686424255371,0.0006815708145925781,0.005949735641479492,0.0004666664971713669,7,2,sigmoid,"{'C': 7, 'gamma': 2, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
119,0.013868141174316406,0.002650855671304668,0.0021811962127685548,6.22506481331683e-05,7,2,linear,"{'C': 7, 'gamma': 2, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
120,0.06569604873657227,0.0009679701457024562,0.012475347518920899,0.0002713527140556014,7,1,rbf,"{'C': 7, 'gamma': 1, 'kernel': 'rbf'}",0.5866598090759264,0.6192002711287364,0.5944860605183132,0.6288560888041962,0.631764281561124,0.6121933022176593,0.01830450754994287,163
121,0.04565620422363281,0.01313266228907781,0.0026300430297851564,0.00037096470335816267,7,1,poly,"{'C': 7, 'gamma': 1, 'kernel': 'poly'}",0.970567407276268,0.9579828866258241,0.9662737701735382,0.9745062164796832,0.9872349128910092,0.9713130386892643,0.00966794300675679,82
122,0.02055349349975586,0.00023633026113645681,0.005744171142578125,0.00014151948469738444,7,1,sigmoid,"{'C': 7, 'gamma': 1, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
123,0.014264345169067383,0.0024317137771185564,0.0021738052368164063,5.3539619268031864e-05,7,1,linear,"{'C': 7, 'gamma': 1, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
124,0.03978829383850098,0.0017093707862783428,0.007449102401733398,0.00015290156548304452,7,0.1,rbf,"{'C': 7, 'gamma': 0.1, 'kernel': 'rbf'}",0.9828872156300829,0.9468835268380885,0.9442140412322884,0.9696102795624976,0.9522125664046883,0.9591615259335292,0.014795603422577746,131
125,0.047875261306762694,0.014196889902966173,0.0025179386138916016,0.0001993443389447423,7,0.1,poly,"{'C': 7, 'gamma': 0.1, 'kernel': 'poly'}",0.970567407276268,0.9579828866258241,0.9662737701735382,0.9745062164796832,0.9872349128910092,0.9713130386892643,0.00966794300675679,82
126,0.021495246887207033,0.0005489504525653974,0.005847406387329101,0.0003907439292505434,7,0.1,sigmoid,"{'C': 7, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
127,0.014771747589111327,0.002616832300151502,0.002319955825805664,0.00013193030327337692,7,0.1,linear,"{'C': 7, 'gamma': 0.1, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
128,0.010429763793945312,0.0003059056093486727,0.004144620895385742,0.00028631347174098564,7,0.01,rbf,"{'C': 7, 'gamma': 0.01, 'kernel': 'rbf'}",0.9743024969017358,0.9745762711864406,0.9529720087936974,0.9739136100104129,0.9783664604899326,0.9708261694764438,0.009069811977184332,118
129,0.04680266380310059,0.01341592849880744,0.002523374557495117,0.00029515655432062193,7,0.01,poly,"{'C': 7, 'gamma': 0.01, 'kernel': 'poly'}",0.970567407276268,0.9579828866258241,0.9662737701735382,0.9703617234165125,0.9872349128910092,0.9704841400766304,0.009535395762172664,120
130,0.020861244201660155,0.0009966018849403419,0.006186962127685547,0.000430881253975512,7,0.01,sigmoid,"{'C': 7, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
131,0.014856433868408203,0.0036263986749312956,0.0027475357055664062,0.000343138691782678,7,0.01,linear,"{'C': 7, 'gamma': 0.01, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
132,0.009179639816284179,0.0017347231836306188,0.005287647247314453,0.0011150411432959205,7,0.001,rbf,"{'C': 7, 'gamma': 0.001, 'kernel': 'rbf'}",0.9740995756126273,0.9788944139555097,0.9422548218377712,0.9570198035954258,0.978158287837827,0.9660853805678322,0.01431177112535034,128
133,0.014370059967041016,0.0020907048698014436,0.002361965179443359,3.92331228457221e-05,7,0.001,poly,"{'C': 7, 'gamma': 0.001, 'kernel': 'poly'}",0.9831095836721023,0.9750490762689525,0.9830507541171198,0.9742845840472157,0.9830652911817932,0.9797118578574366,0.004126381396780796,65
134,0.062432289123535156,0.005177715834981115,0.014886188507080077,0.0017027091134962037,7,0.001,sigmoid,"{'C': 7, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
135,0.014224767684936523,0.002394559184936682,0.0021842479705810546,6.262355245217494e-05,7,0.001,linear,"{'C': 7, 'gamma': 0.001, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
136,0.010284996032714844,0.00017774853252472853,0.006061172485351563,7.535228150641076e-05,7,0.0001,rbf,"{'C': 7, 'gamma': 0.0001, 'kernel': 'rbf'}",0.9221450161881254,0.921822838615109,0.8914078296995682,0.9057377456831384,0.941316985138469,0.916486083064882,0.016861338796257813,148
137,0.008838558197021484,0.0007752070839728022,0.004237699508666992,0.0003809268605352033,7,0.0001,poly,"{'C': 7, 'gamma': 0.0001, 'kernel': 'poly'}",0.9002861125932363,0.8996586117406669,0.8907024201028754,0.870416228618161,0.9290646578782172,0.8980256061866314,0.01890558705992714,152
138,0.042443466186523435,0.000919549056049295,0.010743474960327149,0.0002459633389631319,7,0.0001,sigmoid,"{'C': 7, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.16312079041853397,0.2002293870268893,0.20229312063808577,0.2663632189415264,0.1617839861595437,0.19875810063691585,0.038005831373665255,248
139,0.014017724990844726,0.0026590024787663306,0.00222926139831543,9.458451771600298e-05,7,0.0001,linear,"{'C': 7, 'gamma': 0.0001, 'kernel': 'linear'}",0.9873838464012082,0.9832415846161903,0.9787492442984731,0.991549198841276,0.9957605745185628,0.9873368897351421,0.00598704261597987,1
140,0.06482577323913574,0.0008805438082215044,0.01188035011291504,0.00022134847653217189,10,4,rbf,"{'C': 10, 'gamma': 4, 'kernel': 'rbf'}",0.41900443419430766,0.40270030150355823,0.39734121967502106,0.4244066201771069,0.42180746372482464,0.41305200785496365,0.010908742342005496,179
141,0.04893641471862793,0.013044599179119666,0.002431011199951172,0.00015884293888870175,10,4,poly,"{'C': 10, 'gamma': 4, 'kernel': 'poly'}",0.970567407276268,0.9579828866258241,0.9662737701735382,0.9745062164796832,0.9872349128910092,0.9713130386892643,0.00966794300675679,82
142,0.024619579315185547,0.0034219472630890343,0.007338666915893554,0.0015923581666035345,10,4,sigmoid,"{'C': 10, 'gamma': 4, 'kernel': 'sigmoid'}",0.2897734201604839,0.28734726054394955,0.28734726054394955,0.28734726054394955,0.2918447555883076,0.28873199147612805,0.0018180381396586732,187
